#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,hltpath,delivered(/ub),recorded(/ub),avgpu,source
385986:10130,1802:1802,09/20/24 09:59:27,HLT_Mu0_L1DoubleMu_v12,372262.726842227,360225.792489469,48.5,HFET
385986:10130,1803:1803,09/20/24 09:59:51,HLT_Mu0_L1DoubleMu_v12,372079.448333706,360437.475236826,48.5,HFET
385986:10130,1804:1804,09/20/24 10:00:14,HLT_Mu0_L1DoubleMu_v12,372037.328789279,355313.919263330,48.5,HFET
385986:10130,1805:1805,09/20/24 10:00:37,HLT_Mu0_L1DoubleMu_v12,371562.813815922,359708.513635472,48.5,HFET
385986:10130,1806:1806,09/20/24 10:01:01,HLT_Mu0_L1DoubleMu_v12,371395.535753599,359465.067118707,48.4,HFET
385986:10130,1807:1807,09/20/24 10:01:24,HLT_Mu0_L1DoubleMu_v12,371240.497229810,359988.882586120,48.4,HFET
385986:10130,1808:1808,09/20/24 10:01:47,HLT_Mu0_L1DoubleMu_v12,371006.500124858,359554.595812886,48.4,HFET
385986:10130,1809:1809,09/20/24 10:02:11,HLT_Mu0_L1DoubleMu_v12,370164.188697887,300092.217716141,48.3,HFET
385986:10130,1810:1810,09/20/24 10:02:34,HLT_Mu0_L1DoubleMu_v12,370360.346533417,329376.615021152,48.3,HFET
385986:10130,1811:1811,09/20/24 10:02:57,HLT_Mu0_L1DoubleMu_v12,370692.943152262,358558.756602654,48.3,HFET
385986:10130,1812:1812,09/20/24 10:03:21,HLT_Mu0_L1DoubleMu_v12,370582.384263290,358839.991915637,48.3,HFET
385986:10130,1813:1813,09/20/24 10:03:44,HLT_Mu0_L1DoubleMu_v12,370495.385318649,358773.340323774,48.3,HFET
385986:10130,1814:1814,09/20/24 10:04:07,HLT_Mu0_L1DoubleMu_v12,370280.507321511,358109.480060316,48.3,HFET
385986:10130,1815:1815,09/20/24 10:04:30,HLT_Mu0_L1DoubleMu_v12,370136.668782385,358602.659752885,48.3,HFET
385986:10130,1816:1816,09/20/24 10:04:54,HLT_Mu0_L1DoubleMu_v12,369794.192715395,358567.329109533,48.2,HFET
385986:10130,1817:1817,09/20/24 10:05:17,HLT_Mu0_L1DoubleMu_v12,369577.075049001,353162.003324797,48.2,HFET
385986:10130,1818:1818,09/20/24 10:05:40,HLT_Mu0_L1DoubleMu_v12,369730.593153573,357727.208290977,48.2,HFET
385986:10130,1819:1819,09/20/24 10:06:04,HLT_Mu0_L1DoubleMu_v12,369669.274220576,357679.380464753,48.2,HFET
385986:10130,1820:1820,09/20/24 10:06:27,HLT_Mu0_L1DoubleMu_v12,369198.239172237,357744.011001256,48.1,HFET
385986:10130,1821:1821,09/20/24 10:06:50,HLT_Mu0_L1DoubleMu_v12,369011.801042530,357419.630523099,48.1,HFET
385986:10130,1822:1822,09/20/24 10:07:14,HLT_Mu0_L1DoubleMu_v12,368718.443691190,357380.792166226,48.1,HFET
385986:10130,1823:1823,09/20/24 10:07:37,HLT_Mu0_L1DoubleMu_v12,368358.207554900,357070.338283483,48.0,HFET
385986:10130,1824:1824,09/20/24 10:08:00,HLT_Mu0_L1DoubleMu_v12,367700.974399931,356494.651633959,48.0,HFET
385986:10130,1825:1825,09/20/24 10:08:24,HLT_Mu0_L1DoubleMu_v12,367410.657887025,356154.941632224,47.9,HFET
385986:10130,1826:1826,09/20/24 10:08:47,HLT_Mu0_L1DoubleMu_v12,367812.853825421,356646.918067643,48.0,HFET
385986:10130,1827:1827,09/20/24 10:09:10,HLT_Mu0_L1DoubleMu_v12,367276.498913344,355394.580143389,47.9,HFET
385986:10130,1828:1828,09/20/24 10:09:33,HLT_Mu0_L1DoubleMu_v12,366592.705935180,355163.293849430,47.8,HFET
385986:10130,1829:1829,09/20/24 10:09:57,HLT_Mu0_L1DoubleMu_v12,366833.743990116,354741.769024699,47.8,HFET
385986:10130,1830:1830,09/20/24 10:10:20,HLT_Mu0_L1DoubleMu_v12,367071.900948939,350913.663574704,47.9,HFET
385986:10130,1831:1831,09/20/24 10:10:43,HLT_Mu0_L1DoubleMu_v12,367276.619334479,356121.540844612,47.9,HFET
385986:10130,1832:1832,09/20/24 10:11:07,HLT_Mu0_L1DoubleMu_v12,367040.701225720,355945.679988626,47.9,HFET
385986:10130,1833:1833,09/20/24 10:11:30,HLT_Mu0_L1DoubleMu_v12,367070.260927780,356323.033936794,47.9,HFET
385986:10130,1834:1834,09/20/24 10:11:53,HLT_Mu0_L1DoubleMu_v12,367474.496652733,356420.703648033,47.9,HFET
385986:10130,1835:1835,09/20/24 10:12:17,HLT_Mu0_L1DoubleMu_v12,366900.182869291,355689.058960606,47.9,HFET
385986:10130,1836:1836,09/20/24 10:12:40,HLT_Mu0_L1DoubleMu_v12,366637.586154586,355474.829461816,47.8,HFET
385986:10130,1837:1837,09/20/24 10:13:03,HLT_Mu0_L1DoubleMu_v12,366271.989229850,354587.809155072,47.8,HFET
385986:10130,1838:1838,09/20/24 10:13:27,HLT_Mu0_L1DoubleMu_v12,365925.033005158,354442.138644233,47.7,HFET
385986:10130,1839:1839,09/20/24 10:13:50,HLT_Mu0_L1DoubleMu_v12,365841.114220137,354155.304707238,47.7,HFET
385986:10130,1840:1840,09/20/24 10:14:13,HLT_Mu0_L1DoubleMu_v12,365413.278410475,354190.448151030,47.7,HFET
385986:10130,1841:1841,09/20/24 10:14:37,HLT_Mu0_L1DoubleMu_v12,364832.004776997,352830.286951380,47.6,HFET
385986:10130,1842:1842,09/20/24 10:15:00,HLT_Mu0_L1DoubleMu_v12,363994.893576960,353202.090087382,47.5,HFET
385986:10130,1843:1843,09/20/24 10:15:23,HLT_Mu0_L1DoubleMu_v12,362109.433666278,346498.226223316,47.2,HFET
385986:10130,1844:1844,09/20/24 10:15:46,HLT_Mu0_L1DoubleMu_v12,360469.970376005,349996.077848280,47.0,HFET
385986:10130,1845:1845,09/20/24 10:16:10,HLT_Mu0_L1DoubleMu_v12,359273.183366588,349039.544337263,46.9,HFET
385986:10130,1846:1846,09/20/24 10:16:33,HLT_Mu0_L1DoubleMu_v12,358033.795947399,347374.785771567,46.7,HFET
385986:10130,1847:1847,09/20/24 10:16:56,HLT_Mu0_L1DoubleMu_v12,357513.441481520,347394.772117781,46.6,HFET
385986:10130,1848:1848,09/20/24 10:17:20,HLT_Mu0_L1DoubleMu_v12,356859.768532326,346355.164734708,46.5,HFET
385986:10130,1849:1849,09/20/24 10:17:43,HLT_Mu0_L1DoubleMu_v12,356565.611650191,345528.164360544,46.5,HFET
385986:10130,1850:1850,09/20/24 10:18:06,HLT_Mu0_L1DoubleMu_v12,356320.933927916,346225.066963832,46.5,HFET
385986:10130,1851:1851,09/20/24 10:18:30,HLT_Mu0_L1DoubleMu_v12,356166.015825261,345586.098662132,46.5,HFET
385986:10130,1852:1852,09/20/24 10:18:53,HLT_Mu0_L1DoubleMu_v12,355186.625826501,345348.205880749,46.3,HFET
385986:10130,1853:1853,09/20/24 10:19:16,HLT_Mu0_L1DoubleMu_v12,355209.665584301,344823.938676963,46.3,HFET
385986:10130,1854:1854,09/20/24 10:19:40,HLT_Mu0_L1DoubleMu_v12,356275.094435394,346381.791771967,46.5,HFET
385986:10130,1855:1855,09/20/24 10:20:03,HLT_Mu0_L1DoubleMu_v12,356063.737322843,345537.068102471,46.4,HFET
385986:10130,1856:1856,09/20/24 10:20:26,HLT_Mu0_L1DoubleMu_v12,355936.898643409,340880.749001731,46.4,HFET
385986:10130,1857:1857,09/20/24 10:20:50,HLT_Mu0_L1DoubleMu_v12,355736.220509798,344728.530600968,46.4,HFET
385986:10130,1858:1858,09/20/24 10:21:13,HLT_Mu0_L1DoubleMu_v12,355477.542806695,344861.119112062,46.4,HFET
385986:10130,1859:1859,09/20/24 10:21:36,HLT_Mu0_L1DoubleMu_v12,355948.258370393,345938.535915910,46.4,HFET
385986:10130,1860:1860,09/20/24 10:21:59,HLT_Mu0_L1DoubleMu_v12,356539.372130828,344585.589641445,46.5,HFET
385986:10130,1861:1861,09/20/24 10:22:23,HLT_Mu0_L1DoubleMu_v12,356754.289449153,346305.517164606,46.5,HFET
385986:10130,1862:1862,09/20/24 10:22:46,HLT_Mu0_L1DoubleMu_v12,356774.769233864,346776.567223586,46.5,HFET
385986:10130,1863:1863,09/20/24 10:23:09,HLT_Mu0_L1DoubleMu_v12,356974.127650148,347137.031988267,46.6,HFET
385986:10130,1864:1864,09/20/24 10:23:33,HLT_Mu0_L1DoubleMu_v12,356898.168128658,346746.329433032,46.5,HFET
385986:10130,1865:1865,09/20/24 10:23:56,HLT_Mu0_L1DoubleMu_v12,356838.728420705,346408.620036667,46.5,HFET
385986:10130,1866:1866,09/20/24 10:24:19,HLT_Mu0_L1DoubleMu_v12,356635.850758216,346147.560753748,46.5,HFET
385986:10130,1867:1867,09/20/24 10:24:43,HLT_Mu0_L1DoubleMu_v12,356419.813605263,345582.625595294,46.5,HFET
385986:10130,1868:1868,09/20/24 10:25:06,HLT_Mu0_L1DoubleMu_v12,356152.735913664,346149.364111322,46.4,HFET
385986:10130,1869:1869,09/20/24 10:25:29,HLT_Mu0_L1DoubleMu_v12,356189.895254234,340959.135831578,46.5,HFET
385986:10130,1870:1870,09/20/24 10:25:53,HLT_Mu0_L1DoubleMu_v12,355835.139508332,345991.021221643,46.4,HFET
385986:10130,1871:1871,09/20/24 10:26:16,HLT_Mu0_L1DoubleMu_v12,355483.223079782,344845.951141125,46.4,HFET
385986:10130,1872:1872,09/20/24 10:26:39,HLT_Mu0_L1DoubleMu_v12,355529.982524233,345232.581698203,46.4,HFET
385986:10130,1873:1873,09/20/24 10:27:02,HLT_Mu0_L1DoubleMu_v12,355543.582739664,345591.617068909,46.4,HFET
385986:10130,1874:1874,09/20/24 10:27:26,HLT_Mu0_L1DoubleMu_v12,355404.824006337,344940.197720598,46.4,HFET
385986:10130,1875:1875,09/20/24 10:27:49,HLT_Mu0_L1DoubleMu_v12,355216.225668939,344814.615456716,46.3,HFET
385986:10130,1876:1876,09/20/24 10:28:12,HLT_Mu0_L1DoubleMu_v12,354908.709413642,344982.919225969,46.3,HFET
385986:10130,1877:1877,09/20/24 10:28:36,HLT_Mu0_L1DoubleMu_v12,354862.229313454,345089.297684192,46.3,HFET
385986:10130,1878:1878,09/20/24 10:28:59,HLT_Mu0_L1DoubleMu_v12,354344.955007196,344577.661827552,46.2,HFET
385986:10130,1879:1879,09/20/24 10:29:22,HLT_Mu0_L1DoubleMu_v12,354610.552419957,344944.368797329,46.2,HFET
385986:10130,1880:1880,09/20/24 10:29:46,HLT_Mu0_L1DoubleMu_v12,354017.038428753,343425.459035143,46.2,HFET
385986:10130,1881:1881,09/20/24 10:30:09,HLT_Mu0_L1DoubleMu_v12,353820.880593223,344057.292144661,46.1,HFET
385986:10130,1882:1882,09/20/24 10:30:32,HLT_Mu0_L1DoubleMu_v12,354072.877790553,339492.708151646,46.2,HFET
385986:10130,1883:1883,09/20/24 10:30:56,HLT_Mu0_L1DoubleMu_v12,353827.160514407,343112.260626895,46.1,HFET
385986:10130,1884:1884,09/20/24 10:31:19,HLT_Mu0_L1DoubleMu_v12,353324.405556317,343797.086769959,46.1,HFET
385986:10130,1885:1885,09/20/24 10:31:42,HLT_Mu0_L1DoubleMu_v12,353317.566127415,342947.756932837,46.1,HFET
385986:10130,1886:1886,09/20/24 10:32:05,HLT_Mu0_L1DoubleMu_v12,353267.565961832,343710.232095803,46.1,HFET
385986:10130,1887:1887,09/20/24 10:32:29,HLT_Mu0_L1DoubleMu_v12,352951.409694961,342454.301408026,46.0,HFET
385986:10130,1888:1888,09/20/24 10:32:52,HLT_Mu0_L1DoubleMu_v12,352607.693372210,343072.658849345,46.0,HFET
385986:10130,1889:1889,09/20/24 10:33:16,HLT_Mu0_L1DoubleMu_v12,352893.170102393,343357.942759439,46.0,HFET
385986:10130,1890:1890,09/20/24 10:33:39,HLT_Mu0_L1DoubleMu_v12,352889.970340830,343269.869678136,46.0,HFET
385986:10130,1891:1891,09/20/24 10:34:02,HLT_Mu0_L1DoubleMu_v12,352826.931105917,343003.684014624,46.0,HFET
385986:10130,1892:1892,09/20/24 10:34:25,HLT_Mu0_L1DoubleMu_v12,352597.853245252,342397.076832921,46.0,HFET
385986:10130,1893:1893,09/20/24 10:34:49,HLT_Mu0_L1DoubleMu_v12,352373.896149956,342671.102759225,46.0,HFET
385986:10130,1894:1894,09/20/24 10:35:12,HLT_Mu0_L1DoubleMu_v12,352302.616668867,342674.273455895,45.9,HFET
385986:10130,1895:1895,09/20/24 10:35:35,HLT_Mu0_L1DoubleMu_v12,352167.777766334,337645.147675243,45.9,HFET
385986:10130,1896:1896,09/20/24 10:35:59,HLT_Mu0_L1DoubleMu_v12,351908.660976647,341954.747350103,45.9,HFET
385986:10130,1897:1897,09/20/24 10:36:22,HLT_Mu0_L1DoubleMu_v12,351258.227110202,341379.552290568,45.8,HFET
385986:10130,1898:1898,09/20/24 10:36:45,HLT_Mu0_L1DoubleMu_v12,351328.947083573,341871.824878330,45.8,HFET
385986:10130,1899:1899,09/20/24 10:37:09,HLT_Mu0_L1DoubleMu_v12,351381.946308829,341068.630448884,45.8,HFET
385986:10130,1900:1900,09/20/24 10:37:32,HLT_Mu0_L1DoubleMu_v12,351018.069686009,340974.105508955,45.8,HFET
385986:10130,1901:1901,09/20/24 10:37:55,HLT_Mu0_L1DoubleMu_v12,350675.193853622,341175.273523116,45.7,HFET
385986:10130,1902:1902,09/20/24 10:38:18,HLT_Mu0_L1DoubleMu_v12,350766.072488678,341374.984298500,45.7,HFET
385986:10130,1903:1903,09/20/24 10:38:42,HLT_Mu0_L1DoubleMu_v12,350830.912306263,341313.436106985,45.8,HFET
385986:10130,1904:1904,09/20/24 10:39:05,HLT_Mu0_L1DoubleMu_v12,350653.354211207,340734.682404378,45.7,HFET
385986:10130,1905:1905,09/20/24 10:39:28,HLT_Mu0_L1DoubleMu_v12,350257.238311295,340873.065157805,45.7,HFET
385986:10130,1906:1906,09/20/24 10:39:52,HLT_Mu0_L1DoubleMu_v12,350422.076002472,340941.917511443,45.7,HFET
385986:10130,1907:1907,09/20/24 10:40:15,HLT_Mu0_L1DoubleMu_v12,350496.355362425,339924.407119466,45.7,HFET
385986:10130,1908:1908,09/20/24 10:40:38,HLT_Mu0_L1DoubleMu_v12,350367.116452223,335820.865911691,45.7,HFET
385986:10130,1909:1909,09/20/24 10:41:02,HLT_Mu0_L1DoubleMu_v12,350275.677490257,339460.966457498,45.7,HFET
385986:10130,1910:1910,09/20/24 10:41:25,HLT_Mu0_L1DoubleMu_v12,350054.480250749,340239.756174577,45.7,HFET
385986:10130,1911:1911,09/20/24 10:41:48,HLT_Mu0_L1DoubleMu_v12,349961.841173398,340098.779183140,45.6,HFET
385986:10130,1912:1912,09/20/24 10:42:12,HLT_Mu0_L1DoubleMu_v12,349720.603235764,340483.545237783,45.6,HFET
385986:10130,1913:1913,09/20/24 10:42:35,HLT_Mu0_L1DoubleMu_v12,349436.886947874,339389.296006538,45.6,HFET
385986:10130,1914:1914,09/20/24 10:42:58,HLT_Mu0_L1DoubleMu_v12,349260.568289388,339888.980584044,45.5,HFET
385986:10130,1915:1915,09/20/24 10:43:22,HLT_Mu0_L1DoubleMu_v12,349179.089056322,339763.362484252,45.5,HFET
385986:10130,1916:1916,09/20/24 10:43:45,HLT_Mu0_L1DoubleMu_v12,348967.771264958,339667.365342757,45.5,HFET
385986:10130,1917:1917,09/20/24 10:44:08,HLT_Mu0_L1DoubleMu_v12,348393.777785349,338530.527695855,45.4,HFET
385986:10130,1918:1918,09/20/24 10:44:31,HLT_Mu0_L1DoubleMu_v12,347905.422573485,338539.912899852,45.4,HFET
385986:10130,1919:1919,09/20/24 10:44:55,HLT_Mu0_L1DoubleMu_v12,348115.020882125,338099.264857678,45.4,HFET
385986:10130,1920:1920,09/20/24 10:45:18,HLT_Mu0_L1DoubleMu_v12,348032.861720206,338880.579570897,45.4,HFET
385986:10130,1921:1921,09/20/24 10:45:41,HLT_Mu0_L1DoubleMu_v12,347777.024153647,333476.055860600,45.4,HFET
385986:10130,1922:1922,09/20/24 10:46:05,HLT_Mu0_L1DoubleMu_v12,347707.025068699,336488.191840522,45.3,HFET
385986:10130,1923:1923,09/20/24 10:46:28,HLT_Mu0_L1DoubleMu_v12,347437.067919369,336908.203056542,45.3,HFET
385986:10130,1924:1924,09/20/24 10:46:51,HLT_Mu0_L1DoubleMu_v12,347127.190754490,336820.126709701,45.3,HFET
385986:10130,1925:1925,09/20/24 10:47:15,HLT_Mu0_L1DoubleMu_v12,346601.156015524,335702.963008025,45.2,HFET
385986:10130,1926:1926,09/20/24 10:47:38,HLT_Mu0_L1DoubleMu_v12,346320.719769954,336010.758418600,45.2,HFET
385986:10130,1927:1927,09/20/24 10:48:01,HLT_Mu0_L1DoubleMu_v12,345695.485868999,335300.119537686,45.1,HFET
385986:10130,1928:1928,09/20/24 10:48:25,HLT_Mu0_L1DoubleMu_v12,345156.691404968,334855.484392964,45.0,HFET
385986:10130,1929:1929,09/20/24 10:48:48,HLT_Mu0_L1DoubleMu_v12,344241.820919960,333546.530993142,44.9,HFET
385986:10130,1930:1930,09/20/24 10:49:11,HLT_Mu0_L1DoubleMu_v12,344386.899714848,333254.657478600,44.9,HFET
385986:10130,1931:1931,09/20/24 10:49:35,HLT_Mu0_L1DoubleMu_v12,344574.617421503,333925.971173407,44.9,HFET
385986:10130,1932:1932,09/20/24 10:49:58,HLT_Mu0_L1DoubleMu_v12,344231.821050681,333651.431868239,44.9,HFET
385986:10130,1933:1933,09/20/24 10:50:21,HLT_Mu0_L1DoubleMu_v12,344007.583791930,333888.000868667,44.9,HFET
385986:10130,1934:1934,09/20/24 10:50:45,HLT_Mu0_L1DoubleMu_v12,344453.499155535,329573.201270023,44.9,HFET
385986:10130,1935:1935,09/20/24 10:51:08,HLT_Mu0_L1DoubleMu_v12,344723.456304865,333969.253390921,45.0,HFET
385986:10130,1936:1936,09/20/24 10:51:31,HLT_Mu0_L1DoubleMu_v12,345237.730732258,334916.635863909,45.0,HFET
385986:10130,1937:1937,09/20/24 10:51:54,HLT_Mu0_L1DoubleMu_v12,345182.171533913,334369.640457175,45.0,HFET
385986:10130,1938:1938,09/20/24 10:52:18,HLT_Mu0_L1DoubleMu_v12,345673.046578488,335475.966583629,45.1,HFET
385986:10130,1939:1939,09/20/24 10:52:41,HLT_Mu0_L1DoubleMu_v12,345638.806836026,334373.904420359,45.1,HFET
385986:10130,1940:1940,09/20/24 10:53:04,HLT_Mu0_L1DoubleMu_v12,345695.165565167,334931.340581670,45.1,HFET
385986:10130,1941:1941,09/20/24 10:53:28,HLT_Mu0_L1DoubleMu_v12,345628.846287935,334804.410662227,45.1,HFET
385986:10130,1942:1942,09/20/24 10:53:51,HLT_Mu0_L1DoubleMu_v12,345617.086795554,334926.745583359,45.1,HFET
385986:10130,1943:1943,09/20/24 10:54:14,HLT_Mu0_L1DoubleMu_v12,345449.768592853,334751.386234990,45.1,HFET
385986:10130,1944:1944,09/20/24 10:54:38,HLT_Mu0_L1DoubleMu_v12,345193.491120518,334903.386891471,45.0,HFET
385986:10130,1945:1945,09/20/24 10:55:01,HLT_Mu0_L1DoubleMu_v12,345180.251349299,334500.539610338,45.0,HFET
385986:10130,1946:1946,09/20/24 10:55:24,HLT_Mu0_L1DoubleMu_v12,344916.493840396,333788.918291974,45.0,HFET
385986:10130,1947:1947,09/20/24 10:55:47,HLT_Mu0_L1DoubleMu_v12,344362.859724364,329285.393013202,44.9,HFET
385986:10130,1948:1948,09/20/24 10:56:11,HLT_Mu0_L1DoubleMu_v12,344162.422433020,334024.064833497,44.9,HFET
385986:10130,1949:1949,09/20/24 10:56:34,HLT_Mu0_L1DoubleMu_v12,344456.658776720,334371.078343879,44.9,HFET
385986:10130,1950:1950,09/20/24 10:56:57,HLT_Mu0_L1DoubleMu_v12,344492.538540341,333744.294619394,44.9,HFET
385986:10130,1951:1951,09/20/24 10:57:21,HLT_Mu0_L1DoubleMu_v12,344147.142056052,190093.648125857,44.9,HFET
385986:10130,1954:1954,09/20/24 10:58:31,HLT_Mu0_L1DoubleMu_v12,343919.424872283,42.207855337,44.9,HFET
385986:10130,1955:1955,09/20/24 10:58:54,HLT_Mu0_L1DoubleMu_v12,343493.309364537,132563.595557697,44.8,HFET
385986:10130,1956:1956,09/20/24 10:59:17,HLT_Mu0_L1DoubleMu_v12,343467.389329816,333412.080148898,44.8,HFET
385986:10130,1957:1957,09/20/24 10:59:41,HLT_Mu0_L1DoubleMu_v12,343349.430685032,333232.515898093,44.8,HFET
385986:10130,1958:1958,09/20/24 11:00:04,HLT_Mu0_L1DoubleMu_v12,343041.273822069,332942.773004063,44.7,HFET
385986:10130,1959:1959,09/20/24 11:00:27,HLT_Mu0_L1DoubleMu_v12,342564.479039078,332486.859438336,44.7,HFET
385986:10130,1960:1960,09/20/24 11:00:51,HLT_Mu0_L1DoubleMu_v12,342580.918571861,331443.916230235,44.7,HFET
385986:10130,1961:1961,09/20/24 11:01:14,HLT_Mu0_L1DoubleMu_v12,342489.519750273,332594.678975185,44.7,HFET
385986:10130,1962:1962,09/20/24 11:01:37,HLT_Mu0_L1DoubleMu_v12,342086.284258005,332259.893303768,44.6,HFET
385986:10130,1963:1963,09/20/24 11:02:01,HLT_Mu0_L1DoubleMu_v12,341772.687145031,326886.603691600,44.6,HFET
385986:10130,1964:1964,09/20/24 11:02:24,HLT_Mu0_L1DoubleMu_v12,342212.362727830,332221.659748605,44.6,HFET
385986:10130,1965:1965,09/20/24 11:02:47,HLT_Mu0_L1DoubleMu_v12,342103.603602339,331852.323760573,44.6,HFET
385986:10130,1966:1966,09/20/24 11:03:10,HLT_Mu0_L1DoubleMu_v12,342185.562881558,248615.118837037,44.6,HFET
385986:10130,1967:1967,09/20/24 11:03:34,HLT_Mu0_L1DoubleMu_v12,342034.804632774,330504.076438418,44.6,HFET
385986:10130,1968:1968,09/20/24 11:03:57,HLT_Mu0_L1DoubleMu_v12,341917.205613010,331280.917359523,44.6,HFET
385986:10130,1969:1969,09/20/24 11:04:20,HLT_Mu0_L1DoubleMu_v12,341729.887671752,331835.563595210,44.6,HFET
385986:10130,1970:1970,09/20/24 11:04:44,HLT_Mu0_L1DoubleMu_v12,341631.048953974,331145.572659506,44.6,HFET
385986:10130,1971:1971,09/20/24 11:05:07,HLT_Mu0_L1DoubleMu_v12,341389.731554775,331258.884654874,44.5,HFET
385986:10130,1972:1972,09/20/24 11:05:30,HLT_Mu0_L1DoubleMu_v12,341144.493505591,330322.676804343,44.5,HFET
385986:10130,1973:1973,09/20/24 11:05:54,HLT_Mu0_L1DoubleMu_v12,341249.892308007,331286.993832984,44.5,HFET
385986:10130,1974:1974,09/20/24 11:06:17,HLT_Mu0_L1DoubleMu_v12,341126.214068949,331304.554063177,44.5,HFET
385986:10130,1975:1975,09/20/24 11:06:40,HLT_Mu0_L1DoubleMu_v12,340636.539139759,330757.065259410,44.4,HFET
385986:10130,1976:1976,09/20/24 11:07:03,HLT_Mu0_L1DoubleMu_v12,340397.861994404,325421.316090740,44.4,HFET
385986:10130,1977:1977,09/20/24 11:07:27,HLT_Mu0_L1DoubleMu_v12,340639.698760944,330107.572666694,44.4,HFET
385986:10130,1978:1978,09/20/24 11:07:50,HLT_Mu0_L1DoubleMu_v12,340441.021092703,329953.362212450,44.4,HFET
385986:10130,1979:1979,09/20/24 11:08:13,HLT_Mu0_L1DoubleMu_v12,339946.826684622,328869.469782753,44.3,HFET
385986:10130,1980:1980,09/20/24 11:08:37,HLT_Mu0_L1DoubleMu_v12,339832.027661023,329947.553241820,44.3,HFET
385986:10130,1981:1981,09/20/24 11:09:00,HLT_Mu0_L1DoubleMu_v12,339930.306871083,329726.945046856,44.3,HFET
385986:10130,1982:1982,09/20/24 11:09:23,HLT_Mu0_L1DoubleMu_v12,339544.950230867,327541.788779846,44.3,HFET
385986:10130,1983:1983,09/20/24 11:09:47,HLT_Mu0_L1DoubleMu_v12,338982.316478241,328920.379700088,44.2,HFET
385986:10130,1984:1984,09/20/24 11:10:10,HLT_Mu0_L1DoubleMu_v12,338992.556370596,328765.793369689,44.2,HFET
385986:10130,1985:1985,09/20/24 11:10:33,HLT_Mu0_L1DoubleMu_v12,338950.916872323,328955.923050022,44.2,HFET
385986:10130,1986:1986,09/20/24 11:10:57,HLT_Mu0_L1DoubleMu_v12,338592.280616815,328977.840903951,44.2,HFET
385986:10130,1987:1987,09/20/24 11:11:20,HLT_Mu0_L1DoubleMu_v12,338064.165950914,327839.548584235,44.1,HFET
385986:10130,1988:1988,09/20/24 11:11:43,HLT_Mu0_L1DoubleMu_v12,338099.085622228,328204.456062055,44.1,HFET
385986:10130,1989:1989,09/20/24 11:12:07,HLT_Mu0_L1DoubleMu_v12,337988.286710179,323753.864961541,44.1,HFET
385986:10130,1990:1990,09/20/24 11:12:30,HLT_Mu0_L1DoubleMu_v12,337842.928571027,327811.462312100,44.1,HFET
385986:10130,1991:1991,09/20/24 11:12:53,HLT_Mu0_L1DoubleMu_v12,337692.410345320,327195.876631467,44.0,HFET
385986:10130,1992:1992,09/20/24 11:13:16,HLT_Mu0_L1DoubleMu_v12,336902.418214753,327290.310538974,43.9,HFET
385986:10130,1993:1993,09/20/24 11:13:40,HLT_Mu0_L1DoubleMu_v12,336609.741611457,326743.926659533,43.9,HFET
385986:10130,1994:1994,09/20/24 11:14:03,HLT_Mu0_L1DoubleMu_v12,337411.253211328,327363.772528427,44.0,HFET
385986:10130,1995:1995,09/20/24 11:14:26,HLT_Mu0_L1DoubleMu_v12,337335.093807138,326619.778069584,44.0,HFET
385986:10130,1996:1996,09/20/24 11:14:50,HLT_Mu0_L1DoubleMu_v12,337403.973057459,327630.471797241,44.0,HFET
385986:10130,1997:1997,09/20/24 11:15:13,HLT_Mu0_L1DoubleMu_v12,337371.573218855,327307.134641346,44.0,HFET
385986:10130,1998:1998,09/20/24 11:15:36,HLT_Mu0_L1DoubleMu_v12,337441.252819163,327844.950132317,44.0,HFET
385986:10130,1999:1999,09/20/24 11:16:00,HLT_Mu0_L1DoubleMu_v12,337449.492246147,326938.413801848,44.0,HFET
385986:10130,2000:2000,09/20/24 11:16:23,HLT_Mu0_L1DoubleMu_v12,337364.773111140,327342.358682989,44.0,HFET
385986:10130,2001:2001,09/20/24 11:16:46,HLT_Mu0_L1DoubleMu_v12,337367.173341908,327354.959999682,44.0,HFET
385986:10130,2002:2002,09/20/24 11:17:10,HLT_Mu0_L1DoubleMu_v12,337210.135171940,322830.536319795,44.0,HFET
385986:10130,2003:2003,09/20/24 11:17:33,HLT_Mu0_L1DoubleMu_v12,336892.858251250,325627.879764863,43.9,HFET
385986:10130,2004:2004,09/20/24 11:17:56,HLT_Mu0_L1DoubleMu_v12,336562.782284307,326578.733608884,43.9,HFET
385986:10130,2005:2005,09/20/24 11:18:20,HLT_Mu0_L1DoubleMu_v12,336820.059170136,326717.737498422,43.9,HFET
385986:10130,2006:2006,09/20/24 11:18:43,HLT_Mu0_L1DoubleMu_v12,336561.941793943,327262.148142556,43.9,HFET
385986:10130,2007:2007,09/20/24 11:19:06,HLT_Mu0_L1DoubleMu_v12,336371.503552686,326580.852632364,43.9,HFET
385986:10130,2008:2008,09/20/24 11:19:29,HLT_Mu0_L1DoubleMu_v12,336312.544710079,325943.476596944,43.9,HFET
